"Lat","Lon","Id","Number","Cells__global_id","Cells__Name","Cells__IsNetObject","Cells__OperatingCompany","Cells__AdmArea","Cells__District","Cells__Address","Cells__PublicPhone__PublicPhone","Cells__SeatsCount","Cells__SocialPrivileges","Cells__Longitude_WGS84","Cells__Latitude_WGS84"
"55.7836546128398","37.7214260113195","6c75a7aa-8ea7-4207-9ccc-79976f8f561a","341","20734078","Кафе «Кружка»","да","Кружка","Восточный административный округ","район Соколиная Гора","Семёновская площадь, дом 7, корпус 17","(495) 937-81-95","98","нет","37.7214260113195000","55.7836546128398000"
"55.710803236276369","37.770624926541025","965e5164-2592-44e6-9960-7e872c3d54ca","342","20734124","Бар «Фараон»","нет","null","Юго-Восточный административный округ","район Кузьминки","Зеленодольская улица, дом 30, корпус 3","(499) 722-63-51","34","нет","37.7706249265410250","55.7108032362763690"
"55.717776408939208","37.786688699344921","c25cd7d3-3cee-41d1-8dd2-0ae3bbf54169","343","20734262","ТРИ КАБАНА","нет","null","Юго-Восточный административный округ","Рязанский район","Рязанский проспект, дом 34, корпус 2","(495) 174-98-78","60","нет","37.7866886993449210","55.7177764089392080"
"55.595736960626034","37.60264015407715","bdfd4311-e59b-4ca2-ab6d-c517f1737bcf","344","20734505","МиГ-ХХI","нет","null","Южный административный округ","район Чертаново Южное","Варшавское шоссе, владение 135А","(495) 388-75-53","20","нет","37.6026401540771500","55.5957369606260340"
"55.6561253602385","37.5978180395194","45379972-49fa-457c-93e1-d0793f307187","345","20734547","НИАГАРА","нет","null","Юго-Западный административный округ","район Зюзино","Азовская улица, дом 18","(499) 933-64-30","88","нет","37.5978180395194000","55.6561253602385000"
"55.659847234571252","37.515747691458742","53229b5d-2c8e-4f65-88bd-4d65460a5c9d","346","20734587","СТОЙ-КА - БАР","нет","null","Юго-Западный административный округ","Обручевский район","улица Обручева, дом 11","(495) 935-03-00","56","нет","37.5157476914587420","55.6598472345712520"
"55.984565","37.160116","cef8b075-09ee-43a5-9162-44ecb84e5f2e","347","20734678","Бар «ДЖАНГО»","нет","null","Зеленоградский административный округ","район Крюково","город Зеленоград, корпус 1456","(909) 152-99-66","50","нет","37.1601160000000020","55.9845650000000030"
"55.7587000397128","37.6325794683543","3e666ac4-5462-4a56-a060-f14cbb29df90","348","20734690","БУРБОН","нет","null","Центральный административный округ","Басманный район","Большой Златоустинский переулок, дом 7, строение 1","(495) 246-53-54","40","нет","37.6325794683543000","55.7587000397128000"
"55.750248752307492","37.593340950738259","b5c4ac88-e1e0-4e46-9efe-c79f1d6e22ad","349","20734769","ДУЛИН ПАБ","нет","null","Центральный административный округ","район Арбат","улица Арбат, дом 20","(495) 202-92-06","50","нет","37.5933409507382590","55.7502487523074920"
"55.750287001754472","37.664708836152911","9efceee3-8ff5-4def-af87-9b6cae37cf85","350","20734882","Vaport","нет","null","Центральный административный округ","Таганский район","Краснохолмская набережная, дом 1, строение 3","(929) 526-09-12","50","нет","37.6647088361529110","55.7502870017544720"
"55.8789824065798","37.5236480815682","15b5771d-93ae-4bb7-800c-bda396f9c9ba","351","20734943","ХОЛЬГАРТ ФС БАР-БИЛЬЯРДНАЯ","нет","null","Северный административный округ","Дмитровский район","Ангарская улица, дом 37/18","(495) 486-71-09","25","нет","37.5236480815682000","55.8789824065798000"
"55.7970564179406","37.7161330785771","74610d59-f816-4672-985b-dd65562710a4","352","20734995","Бар","нет","null","Восточный административный округ","район Преображенское","Большая Черкизовская улица, дом 3, корпус 1","(495) 964-39-46","48","нет","37.7161330785771000","55.7970564179406000"
"55.6543094889929","37.7584287153313","74d55439-c986-4366-a403-60232263bb07","353","20735044","Бар «Пивная партия»","нет","null","Юго-Восточный административный округ","район Марьино","Новомарьинская улица, дом 14/15","(495) 347-78-00","55","нет","37.7584287153313000","55.6543094889929000"
"55.763496603035655","37.635396880978256","b1230c55-2ed0-43c0-b52d-3e34e6bcf2a7","354","20735182","Дрим Бар","нет","null","Центральный административный округ","Красносельский район","Мясницкая улица, дом 17, строение 1","(495) 621-77-68","80","нет","37.6353968809782560","55.7634966030356550"
"55.8455495380339","37.6664074884468","fe75b3f3-6fd5-4118-a994-38c9707e4186","355","20735237","ПИВНАЯ STREET СУШИ ROOM","нет","null","Северо-Восточный административный округ","район Свиблово","проспект Мира, дом 211, корпус 2","(495) 665-14-44","48","нет","37.6664074884468000","55.8455495380339000"
"55.7825867516062","37.7054711805412","82624ca8-c96a-4448-99c4-bf202f7eb231","356","20735244","БУФЕТ","нет","null","Восточный административный округ","район Соколиная Гора","Большая Семёновская улица, владение 15А, строение 1","(926) 527-45-50","85","нет","37.7054711805412000","55.7825867516062000"
"55.7743629993173","37.5881512518203","8227743a-6e9d-4ce0-b0b3-49363ec46947","357","20735449","Пиано","нет","null","Центральный административный округ","Тверской район","1-я Тверская-Ямская улица, дом 19","(495) 938-28-34","80","нет","37.5881512518203000","55.7743629993173000"
"55.88344720040832","37.567301976421248","da978350-ce1f-43d5-8379-71ff0c9d06af","358","20735486","Терем","нет","null","Северный административный округ","район Восточное Дегунино","Керамический проезд, дом 8А","(499) 481-14-62","30","нет","37.5673019764212480","55.8834472004083200"
"55.734626285261825","37.831942051202638","c592470f-5264-489d-b3f6-ad5c90fe70cd","359","20735530","КАФЕ «ПИТ СТОП»","нет","null","Восточный административный округ","район Вешняки","Вешняковская улица, дом 17Б","(495) 370-06-01","36","нет","37.8319420512026380","55.7346262852618250"
"55.7834744700219","37.7212109903558","5ba40c71-03af-48ef-8b55-dd57d30e64d5","360","20735690","BIRGER bar & restaurant","нет","null","Восточный административный округ","район Соколиная Гора","Семёновская площадь, дом 7","(495) 780-72-47","100","нет","37.7212109903558000","55.7834744700219000"
